datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipcover;preciptype;snow;snowdepth;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;moonphase;conditions;description
10.12.2022;-0.6;-5.9;-3.1;-1.9;-5.9;-4;-3.7;95.6;6.6;37.5;snow;5.3;8.5;7.2;75.8;1014.1;99.9;1.3;9.7;0.8;1;0.57;Snow, Overcast;Cloudy skies throughout the day with snow.
11.12.2022;0.2;-1.4;-0.8;-0.5;-5.9;-3.3;-1.3;96.3;6.5;58.33;rain,freezingrain,snow;3.4;15.2;14.8;55.8;1010.4;99.3;0.9;5;0.4;0;0.6;Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
12.12.2022;2.7;0.4;1.8;-0.3;-3.8;-2.2;0.9;93.6;11.9;70.83;rain,snow;0.4;13;18.4;148.1;1003.7;100;2.2;2.4;0.2;0;0.64;Snow, Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
13.12.2022;1.3;-0.7;0.5;0.1;-3.3;-1.6;-0.3;94.9;4.3;66.67;rain,snow;2.2;8.7;13;168.7;1007.7;100;7.2;9.4;0.8;1;0.67;Snow, Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
14.12.2022;-1;-6.2;-4.4;-3.9;-10;-7.8;-6;89.1;9.4;62.5;snow;8.2;17.2;13.3;194.8;1007.4;87.9;7.1;14.4;1.3;1;0.7;Snow, Partially cloudy;Partly cloudy throughout the day with a chance of snow throughout the day.
15.12.2022;-5.3;-6.9;-6.1;-9.1;-12.6;-10.7;-7.6;89.3;1.7;12.5;snow;2;19.7;16.2;176.4;1020.2;89.7;12.5;19.6;1.7;1;0.74;Snow, Partially cloudy;Partly cloudy throughout the day with late afternoon snow.
16.12.2022;-2.4;-8.4;-4.9;-4.2;-11.2;-7.9;-6.7;87.6;1.9;25;snow;1.2;23;15.5;215.4;1019.5;91.1;9.4;23.8;2.2;1;0.75;Snow, Overcast;Cloudy skies throughout the day with snow clearing later.
17.12.2022;-4.1;-8.1;-5.4;-7.7;-11.8;-9.2;-6.7;90.7;4.7;50;snow;5.4;24.7;12.2;75.3;1022.5;98.5;6.1;13;1.1;1;0.8;Snow, Overcast;Cloudy skies throughout the day with snow.
18.12.2022;-4.6;-9.6;-5.9;-8.9;-16.2;-11.7;-7.4;89.5;13.1;62.5;snow;13.3;33.5;16.2;355.6;1016.6;99.5;6.3;13.3;1.1;1;0.83;Snow, Overcast;Cloudy skies throughout the day with a chance of snow throughout the day.
19.12.2022;-2.5;-11.4;-6.7;-7.2;-17.4;-11.9;-8.1;90;0.3;12.5;snow;0.4;34.4;14.8;273.5;1027.7;92.4;13.1;19.5;1.7;1;0.87;Snow, Overcast;Cloudy skies throughout the day with snow.
20.12.2022;-2.8;-10.6;-7.1;-7.1;-13.7;-10.7;-9.4;83.6;0;0;;0;32.4;13.7;244.4;1023.8;63.4;19.2;21;1.9;1;0.9;Partially cloudy;Partly cloudy throughout the day.
21.12.2022;-1.5;-11.7;-6.3;-5.5;-11.7;-8.3;-7.4;91.7;1.3;12.5;freezingrain;0;32.2;12.2;171.1;1017.8;90.5;11;19.3;1.7;1;0.93;Freezing Drizzle/Freezing Rain, Overcast;Cloudy skies throughout the day with late afternoon rain.
22.12.2022;1.3;-1;0.7;1.2;-4.9;-2.1;-0.1;94.9;5.4;41.67;rain,freezingrain,snow;0;28.6;12.6;225.2;1008.7;98.8;10.1;2.4;0.1;0;0.97;Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast;Cloudy skies throughout the day with rain or snow clearing later.
23.12.2022;2;0.5;1.1;-1.3;-2.3;-1.9;0.6;96.2;1.1;29.17;rain,snow;0;25.2;14.4;196.6;1007.2;99.9;1.2;3.9;0.4;0;0;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow.
24.12.2022;1.8;-0.2;1.1;-0.4;-2.9;-1.7;0.4;95;3.6;37.5;snow;0.7;23;11.9;221.2;1007.8;96.1;1;2.1;0;0;0.03;Snow, Overcast;Cloudy skies throughout the day with snow.
25.12.2022;-0.2;-6.3;-3.7;-3.2;-7;-5.1;-5.9;84.6;0;0;snow;0;22.2;11.2;315.1;1022.3;75.7;11.7;13.5;1.1;1;0.07;Partially cloudy;Partly cloudy throughout the day.
26.12.2022;-4.5;-7.4;-5.8;-4.7;-10.6;-6.7;-8.2;83.1;0;0;snow;0;22.2;7.2;56.1;1030;99.1;6.2;16.9;1.6;1;0.1;Overcast;Cloudy skies throughout the day.
27.12.2022;-1.8;-7.5;-5.3;-5.3;-13;-9.8;-6.8;89.3;3.4;50;snow;3.4;23.1;15.1;120;1020.5;92.3;1.8;15.2;1.4;1;0.14;Snow, Overcast;Cloudy skies throughout the day with snow.
28.12.2022;-1.6;-2.6;-2;-2;-6.9;-4.2;-2.8;94.3;3.1;62.5;rain,snow;2.5;27.7;11.5;302.5;1011.2;99.5;4.5;15.3;1.4;1;0.17;Snow, Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
29.12.2022;-1.2;-4.5;-2.9;-2.6;-7.8;-5;-3.8;93.7;0.3;12.5;rain,snow;0;29.4;11.2;262.2;1016.3;81.6;10.8;11.3;0.9;1;0.2;Snow, Rain, Partially cloudy;Partly cloudy throughout the day with rain or snow.
30.12.2022;0.6;-2.6;-0.7;-1.1;-4.2;-2.6;-1.1;97;2.2;45.83;rain,snow;1.1;31.2;7.6;171.6;1013.3;98.1;0.7;8.1;0.7;1;0.25;Snow, Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
31.12.2022;1.3;0;0.6;0.7;-3.3;-1;0.3;96.9;2.7;33.33;rain,snow;1.7;30.3;9.7;256.2;1014.5;97.4;2.9;4.1;0.4;0;0.27;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow clearing later.
01.01.2023;4.9;-0.1;2.1;2.3;-3.6;-1;1.7;96.8;1.9;45.83;rain,freezingrain,snow;0.2;27.5;14;217;1006.9;99.6;4.1;2.2;0.2;0;0.31;Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast;Cloudy skies throughout the day with rain or snow.
02.01.2023;4.7;-4.1;-0.2;2.4;-8.7;-4.5;-2.4;85.4;2.8;20.83;rain,snow;0;23;17.6;288.8;1012.4;58.8;19.1;28;2.4;2;0.34;Snow, Rain, Partially cloudy;Partly cloudy throughout the day with early morning snow or rain.
03.01.2023;2.6;-4.2;-0.8;-0.4;-7.7;-3.7;-2.1;91.2;7.4;54.17;rain,freezingrain,snow;17;24.3;15.1;222.5;1008.7;98.9;7.4;2.1;0;0;0.38;Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast;Cloudy skies throughout the day with rain or snow.
04.01.2023;1.6;-4.4;-2.5;-2.7;-9.1;-6.8;-4.5;86;1.7;41.67;rain,snow;0.7;23.8;16.6;303.2;1010.4;96.4;9.7;26;2.3;2;0.41;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow.
05.01.2023;-2.3;-14.9;-6.7;-3.4;-21.8;-10.9;-8.7;85.3;1.1;29.17;snow;1.2;24.8;12.6;354.8;1007.9;90.8;8.1;23.8;2.1;1;0.45;Snow, Overcast;Cloudy skies throughout the day with a chance of snow throughout the day.
06.01.2023;-15.9;-24.4;-21.9;-23.1;-32.1;-29.6;-25.4;73.7;0;0;;0;25.4;12.6;352.2;1019.5;70.8;22.8;28.1;2.4;2;0.48;Partially cloudy;Partly cloudy throughout the day.
07.01.2023;-20.6;-26.2;-23.6;-25.4;-32.5;-29.6;-26.7;75.3;0;0;;0;25.2;7.9;313.5;1030.5;57.7;23.5;29.7;2.6;2;0.5;Partially cloudy;Partly cloudy throughout the day.
08.01.2023;-14.8;-21.7;-18.5;-15.9;-27.5;-22.4;-21.3;78.7;0;0;;0;24.9;8.3;280;1033.6;68.9;24.1;25.3;2.2;1;0.55;Partially cloudy;Partly cloudy throughout the day.
09.01.2023;-17.2;-19.9;-18.4;-17.7;-28.6;-24.6;-20.6;82.9;0;0;;0;24.9;14;117.5;1036.8;80.3;12.1;30.6;2.6;2;0.58;Partially cloudy;Partly cloudy throughout the day.
10.01.2023;-12;-20;-15.9;-19.3;-28.8;-24;-18.6;79.2;0.3;12.5;snow;0.5;25.2;18.7;141.1;1039.6;94.7;23.9;20.3;1.8;1;0.61;Snow, Overcast;Cloudy skies throughout the day with snow in the morning and afternoon.
11.01.2023;-9.7;-15.1;-12.7;-15.6;-22.6;-19.7;-16.2;74.8;0.9;20.83;snow;1.4;25.6;15.8;170.5;1036.8;99.1;17.3;12.7;1.1;1;0.65;Snow, Overcast;Cloudy skies throughout the day with late afternoon snow.
12.01.2023;-7.6;-9.7;-8.7;-13.3;-15.9;-14.6;-10.8;85;0.1;4.17;snow;0;26.9;15.1;178.8;1029.5;92.5;24.1;32;2.6;2;0.68;Snow, Overcast;Cloudy skies throughout the day with early morning snow.
13.01.2023;-4.5;-8.1;-6.3;-4.7;-14.2;-10.5;-8.4;87.5;0.1;4.17;snow;0;25.8;15.5;184.6;1024.1;94.4;22.4;25.8;2.3;2;0.72;Snow, Overcast;Cloudy skies throughout the day with morning snow.
14.01.2023;-2;-6.4;-3.5;-2.1;-8.7;-5.1;-5.3;91;0;0;;0;24.9;16.9;181.4;1023.8;96.9;22.1;26.1;2.3;1;0.75;Overcast;Cloudy skies throughout the day.
15.01.2023;-1.6;-4.9;-3.1;-1.6;-8.8;-3.7;-5.1;92.5;0.4;16.67;snow;0.1;24.8;18.7;178;1021.7;97.4;6.9;24.1;2.2;1;0.75;Snow, Overcast;Cloudy skies throughout the day with a chance of snow throughout the day.
16.01.2023;-2.9;-5.3;-4.2;-2.9;-5.3;-4.2;-6.4;90.9;0.5;20.83;snow;0.1;25;21.6;169.2;1016.5;99.7;2.8;18.1;1.5;1;0.82;Snow, Overcast;Cloudy skies throughout the day with snow.
17.01.2023;0.6;-3.6;-1.5;-2.8;-6.3;-4;-2.8;92.3;1.5;37.5;rain,snow;1.3;25.4;16.9;150.5;1015.2;99.4;9.6;15.7;1.3;1;0.85;Snow, Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
18.01.2023;0.7;-1.1;-0.3;-3;-6.3;-4.8;-1.8;89.5;1.6;37.5;rain,freezingrain,snow;0.6;24.5;18;140.8;1015.7;98.5;19.5;5.3;0.4;0;0.88;Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
19.01.2023;2.2;-0.3;1.2;-1.1;-5.5;-2.7;0.1;92.3;3.5;29.17;rain,snow;0;22.7;19.1;150;1015.7;100;8;9;0.9;1;0.92;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow.
20.01.2023;3.7;1.6;2.6;0.5;-2.1;-0.8;-0.1;82.7;1.8;25;rain,snow;0;20.5;14.4;154.6;1019.8;99.7;23.3;6.4;0.5;0;0.95;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow.
21.01.2023;1.4;-5.3;-2.3;-1;-9.8;-5.8;-5.6;78.1;0;0;;0;19.2;11.2;135.1;1031;100;24.1;24.8;2.1;1;0;Overcast;Cloudy skies throughout the day.
22.01.2023;-2;-5.4;-3.8;-2.2;-9.5;-5.7;-6.1;84.5;0.1;4.17;snow;0.1;19.3;9;162.6;1036.3;96;21.3;18.5;1.7;1;0.02;Snow, Overcast;Cloudy skies throughout the day with afternoon snow.
23.01.2023;-2;-4.1;-3.4;-2.4;-6.1;-4.2;-5.1;88.3;0;0;;0;19.2;6.8;160.5;1041.3;98.9;14.5;41.9;3.6;2;0.05;Overcast;Cloudy skies throughout the day.
24.01.2023;-0.1;-3.8;-2.2;-2.8;-6.6;-5.1;-3.8;88.7;0.1;4.17;snow;0;18.9;11.2;230.8;1037.1;98.9;20;33.4;2.9;2;0.08;Snow, Overcast;Cloudy skies throughout the day with early morning snow.
25.01.2023;-0.3;-2.8;-1.6;-1.7;-5.9;-4.1;-3.6;86.4;0;0;;0;18.6;11.9;242.3;1030.3;91.5;20.7;36.3;3.1;2;0.12;Overcast;Cloudy skies throughout the day.
26.01.2023;-1.5;-3.5;-2.4;-5.6;-8.5;-6.8;-4.2;87.1;0.6;20.83;snow;0.4;18.3;14;233.5;1022.5;99.1;23.3;19;1.5;1;0.15;Snow, Overcast;Cloudy skies throughout the day with snow.
27.01.2023;-1.7;-3.4;-2.6;-2.4;-7.7;-6.2;-4;90;1.2;29.17;rain,snow;1;18.7;14.8;244.6;1020.7;94.9;6.8;32.8;2.8;2;0.18;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow.
28.01.2023;-1.7;-3.8;-2.7;-1.7;-5.6;-3;-4.2;89.3;0.5;16.67;rain,snow;0.2;19.4;7.9;18.9;1024;93.7;13.4;21.1;1.7;1;0.25;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow.
29.01.2023;-1.6;-4.9;-3.5;-3.8;-7.2;-5.4;-5.4;87.2;0.4;16.67;rain,snow;0.2;19;11.2;229.5;1015.8;94.2;14.5;37.9;3.3;2;0.25;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow.
30.01.2023;-1.1;-4.1;-2.6;-6;-8.5;-7.1;-4.3;88.2;0.7;25;rain,snow;0.6;18.9;17.3;202.5;1002.8;98.6;13.3;25.5;2.2;1;0.29;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow.
31.01.2023;0.5;-2.4;-1;-3.7;-7.3;-5.4;-2.9;87.2;1.2;33.33;snow;0.9;19.9;15.5;203.9;999.5;99.5;13;28.1;2.3;1;0.32;Snow, Overcast;Cloudy skies throughout the day with snow clearing later.
01.02.2023;0.5;-1.7;-0.6;-2.3;-4.9;-3.8;-2.3;88.8;0.7;20.83;rain,snow;0.5;20.4;11.9;182.9;1005.1;92;6.6;34.3;3.1;2;0.35;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow.
02.02.2023;-0.3;-4;-1.9;-3.8;-7;-5.2;-4;86;0.2;8.33;snow;0.2;21.2;15.1;152.7;1007.8;88.1;11.2;46.2;4;2;0.39;Snow, Partially cloudy;Partly cloudy throughout the day with late afternoon snow.
03.02.2023;0.8;-2.2;-0.9;-1.5;-5.5;-3.8;-2.3;90.4;0.8;25;rain,snow;0.8;22;11.9;167.3;1009;95.5;6.7;31.3;2.7;1;0.42;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow.
04.02.2023;0.4;-2.6;-1.4;0.4;-3.3;-1.7;-2.7;91;0.7;16.67;rain,snow;2.1;23.4;6.1;95;1015.5;88.1;8.5;45.3;4;2;0.45;Snow, Rain, Partially cloudy;Partly cloudy throughout the day with rain or snow in the morning and afternoon.
05.02.2023;-1.3;-3.9;-2.8;-2.7;-7.3;-4.4;-4.4;89.4;0.1;4.17;snow;0.5;24.5;9.7;344.2;1025.8;87.3;4;45.1;3.9;2;0.5;Snow, Partially cloudy;Partly cloudy throughout the day with late afternoon snow.
06.02.2023;-3.8;-6.8;-5.4;-4.3;-9.9;-7;-8.5;78.8;0;0;snow;0;25.3;10.8;330.4;1031.4;82.5;8;57.8;4.8;3;0.52;Partially cloudy;Partly cloudy throughout the day.
07.02.2023;-3.9;-8;-5.9;-3.9;-8;-5.9;-9.5;76.1;0;0;;0;25.4;4.3;191.8;1039;62.5;10.5;64.8;5.5;3;0.56;Partially cloudy;Partly cloudy throughout the day.
08.02.2023;-3;-10.3;-6.3;-6.9;-14.3;-9.9;-9;81.4;0;0;;0;25;14.8;265.8;1040.9;73;20.2;57.9;5.1;3;0.59;Partially cloudy;Partly cloudy throughout the day.
09.02.2023;-0.4;-3.3;-2;-1;-6.5;-4.2;-3.6;89.2;0.2;8.33;rain,snow;0.1;24.6;8.6;257.7;1034.4;92.7;9.2;46.5;4;2;0.62;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow in the morning and afternoon.
10.02.2023;-1.7;-4.6;-3.1;-5.8;-9.7;-7.7;-6;80.5;0.1;4.17;snow;0;24.1;16.9;219.4;1021.5;67.5;19.2;55.8;4.8;3;0.66;Snow, Partially cloudy;Partly cloudy throughout the day with late afternoon snow.
11.02.2023;-0.5;-4.6;-2.5;-5.4;-9.6;-7.4;-4.9;83.3;2.2;16.67;snow;1.7;23.9;18.4;221.8;1012.8;77.5;15.5;45.3;3.9;2;0.69;Snow, Partially cloudy;Partly cloudy throughout the day with late afternoon snow.
12.02.2023;-0.3;-7.5;-4;-4.5;-11.8;-9.5;-6.6;82;2.9;37.5;snow;1.8;28;23.8;333.9;1013.2;80;13.1;70;6;3;0.73;Snow, Partially cloudy;Partly cloudy throughout the day with snow clearing later.
13.02.2023;0.3;-8.7;-4;-3.2;-12.5;-7.8;-5.5;89.4;2.2;41.67;rain,snow;1.9;28.5;11.5;258.3;1013.3;95.7;6.9;29.5;2.7;1;0.75;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow.
14.02.2023;1.3;-1.6;0.1;-2.8;-6.9;-3.9;-2.1;85.6;3.8;58.33;rain,snow;1.5;28.9;18;341.4;1009.8;91.5;12.7;55.3;4.7;2;0.8;Snow, Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
15.02.2023;-2.2;-5.3;-3.4;-7.1;-8.7;-7.9;-6.6;78.5;0.1;4.17;snow;0;29.5;16.6;352.8;1022.8;74.6;7.2;57.2;5;3;0.83;Snow, Partially cloudy;Partly cloudy throughout the day with afternoon snow.
16.02.2023;-3.7;-7.4;-5.5;-5.2;-9.4;-7.7;-8.5;79.7;0.1;4.17;snow;0;30.4;7.9;26.4;1026;66.9;7.4;72.8;6.4;3;0.87;Snow, Partially cloudy;Partly cloudy throughout the day with morning snow.
17.02.2023;-3.6;-9.7;-7.1;-6.5;-11.4;-8.6;-9.6;82.8;0;0;;0;30.5;9.7;130.5;1024.5;47.4;6.6;79;6.8;3;0.9;Partially cloudy;Partly cloudy throughout the day.
18.02.2023;-4.7;-11.2;-7.5;-10.8;-16.8;-13.2;-10.1;81.6;0.1;4.17;snow;0.1;30.4;21.2;144;1011.3;83.3;13.2;77.1;6.4;3;0.93;Snow, Partially cloudy;Partly cloudy throughout the day with late afternoon snow.
19.02.2023;-5.4;-8.1;-6.9;-10.6;-13.7;-12.2;-8.8;86.3;3.9;79.17;snow;5.7;33;15.5;130.9;999;99.9;0.2;40.2;3.5;2;0.97;Snow, Overcast;Cloudy skies throughout the day with a chance of snow throughout the day.
20.02.2023;-5.4;-10.9;-7.5;-6.2;-14.2;-9.9;-9.7;84.8;1;37.5;snow;1.3;35.6;8.3;63;997.7;90;1.4;63.1;5.5;3;0;Snow, Partially cloudy;Partly cloudy throughout the day with a chance of snow throughout the day.
21.02.2023;-10.4;-15.6;-13.1;-14.8;-21.6;-18.6;-16.1;78.5;0.3;12.5;snow;0.3;34.9;12.2;34.4;996.7;78.4;5;86.6;7.3;4;0.04;Snow, Partially cloudy;Partly cloudy throughout the day with snow clearing later.
22.02.2023;-11.4;-18;-14.9;-17.8;-26;-21.9;-18.3;75.9;0.1;4.17;snow;0;34.2;15.8;330.2;1010.3;62.8;9.4;88.9;7.6;4;0.07;Snow, Partially cloudy;Partly cloudy throughout the day with afternoon snow.
23.02.2023;-7.4;-16.9;-12.8;-13.1;-23.6;-18.8;-16.1;77;0;0;;0;33.7;14.8;297.7;1018.7;40.6;20;102.2;8.8;4;0.1;Partially cloudy;Partly cloudy throughout the day.
24.02.2023;-3.8;-11.3;-7.1;-6.6;-16;-11.5;-9.8;80.7;1.5;41.67;snow;1.4;33.6;14;220.1;1008;99.9;10.1;46;4;2;0.13;Snow, Overcast;Cloudy skies throughout the day with snow.
25.02.2023;2.7;-3.8;-0.4;0.6;-6.5;-3.2;-1.7;91.1;2.2;41.67;rain,snow;1.3;33.9;16.9;167.8;997.6;99.6;0.4;15;1.2;1;0.17;Snow, Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
26.02.2023;2.1;-3.2;0.5;-2.3;-8.6;-4;-2.1;82.9;5.5;41.67;rain,snow;7.7;31.9;18.4;202.3;996.2;95.6;10.2;44.5;3.9;2;0.2;Snow, Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
27.02.2023;-2.9;-6.7;-4.2;-7.3;-10.6;-9;-7.2;79.4;0.2;8.33;snow;0;32.3;16.2;282.5;1016;80.5;10.2;81.3;7.1;4;0.25;Snow, Partially cloudy;Partly cloudy throughout the day with afternoon snow.
28.02.2023;-1.5;-9.2;-5.5;-5.5;-15.5;-10.8;-7.8;83.7;1.6;25;snow;1.3;33.2;20.9;263.3;1015.3;62.4;15.4;65.8;5.8;4;0.27;Snow, Partially cloudy;Partly cloudy throughout the day with snow.
01.03.2023;-1.7;-9.3;-5.2;-6.9;-14.1;-9.8;-10.1;68.8;0;0;snow;0;33.2;16.6;291.8;1010.5;34.4;16.5;105.2;9;4;0.3;Partially cloudy;Partly cloudy throughout the day.
02.03.2023;-1;-5.8;-3.4;-5.6;-10.1;-7.9;-7.3;75.5;0.1;4.17;snow;0.1;32.2;16.9;277.7;1009.1;82.3;11.9;106.1;9.1;4;0.33;Snow, Partially cloudy;Partly cloudy throughout the day with late afternoon snow.
03.03.2023;1.7;-2;-0.5;-2.1;-5.6;-4;-3.2;82.4;0.9;20.83;rain,snow;0.7;32.3;14.4;259.8;1001.8;79.1;13.8;80.8;6.9;3;0.36;Snow, Rain, Partially cloudy;Partly cloudy throughout the day with rain or snow in the morning and afternoon.
04.03.2023;1.1;-3.7;-1.4;-2.3;-6.7;-4.8;-3.5;86.7;2.9;37.5;rain,snow;9.7;33.2;15.1;211.2;994.5;91.2;5.7;76.4;6.6;3;0.4;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow.
05.03.2023;0;-3.7;-2;-3.1;-9.3;-5.7;-3.8;87.3;3.2;37.5;rain,snow;3;37.6;20.2;269;990.9;91.3;7.4;69.6;5.9;3;0.43;Snow, Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
06.03.2023;-0.5;-5.3;-3;-4.5;-8.8;-6.3;-5.4;84.2;1.7;29.17;rain,snow;0.8;40.7;12.2;244.2;999.7;83.3;11.5;85.5;7.4;3;0.46;Snow, Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain or snow throughout the day.
07.03.2023;0.2;-7.6;-4.3;-3.1;-12.2;-7.4;-7.3;81;1.2;25;rain,snow;1;41.2;12.6;220.5;1004.3;60.5;17.4;105.8;9.1;4;0.5;Snow, Rain, Partially cloudy;Partly cloudy throughout the day with rain or snow.
08.03.2023;0;-10.8;-4.5;-4.2;-14.9;-7.7;-6;90;0.9;12.5;snow;0.8;41.4;19.1;171.8;1002.7;75.9;5.2;69.8;6.1;3;0.53;Snow, Partially cloudy;Partly cloudy throughout the day with late afternoon snow.
09.03.2023;0.5;-4.3;-2;-1.3;-9.3;-5.4;-4.9;80.7;0.9;20.83;rain,snow;0.1;42;16.2;229.6;998.4;62.9;18;88.1;7.5;3;0.57;Snow, Rain, Partially cloudy;Partly cloudy throughout the day with rain or snow.
10.03.2023;-3;-7.4;-5.4;-4.7;-11.7;-8;-9.3;74.3;0.1;4.17;snow;0;42.2;13.3;322.9;1005.8;90.1;20.7;120.2;10.3;5;0.6;Snow, Overcast;Cloudy skies throughout the day with afternoon snow.
11.03.2023;-0.9;-8.6;-5.2;-5.5;-13.4;-9.5;-7.4;84.7;1.7;25;rain,freezingrain,snow;1.7;42.9;20.9;122.2;1008.5;98.7;12.1;56;4.8;2;0.64;Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast;Cloudy skies throughout the day with rain or snow.
12.03.2023;5.7;-4;1.2;3.3;-9.3;-3;0;92;18;79.17;rain,snow;3.4;40.7;19.8;191.6;990.2;100;3.9;7.1;0.8;0;0.67;Snow, Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
13.03.2023;-0.5;-6.9;-3.9;-5.5;-11.7;-8.5;-7.4;76.7;0.6;8.33;snow;0.1;39.5;18;248.9;1009.6;69.3;23.2;132.5;11.6;4;0.71;Snow, Partially cloudy;Partly cloudy throughout the day with afternoon snow.
14.03.2023;4.5;-6;0.4;0.9;-10.3;-3.7;-4.1;72.7;2.3;29.17;rain,snow;0.9;38.4;19.1;189.4;1010.9;92.9;18.2;22.2;2;1;0.74;Snow, Rain, Overcast;Cloudy skies throughout the day with rain or snow in the morning and afternoon.
15.03.2023;8.5;1.8;4.6;6;-2.5;1.4;-2.7;59.8;0.2;8.33;rain;0;33.9;16.6;180.5;1011.8;60.5;20.4;120.1;10.3;4;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.
16.03.2023;3.1;0.4;1.9;2.5;-1.7;1.1;0;87.5;3.7;41.67;rain,snow;1.1;30.4;9;133.4;1014;98.7;10.1;26.5;2.2;1;0.81;Snow, Rain, Overcast;Cloudy skies throughout the day with a chance of rain or snow throughout the day.
17.03.2023;4.9;-2.9;1.3;2;-4.9;-1.5;-6.2;62.7;0.1;4.17;snow;0;27.3;12.2;4.1;1024.7;47.4;20.5;144.3;12.5;5;0.85;Snow, Partially cloudy;Clearing in the afternoon with early morning snow.
18.03.2023;4.9;-7;-1.6;2.9;-7;-2.5;-11.7;49.7;0;0;;0;25.1;8.3;71.6;1034.8;0.4;18.5;169;14.7;6;0.88;Clear;Clear conditions throughout the day.
19.03.2023;4.1;-7;-1.7;4.1;-7;-1.8;-9.3;57.5;0;0;;0;24;5;135.3;1027.8;0.2;11.5;150.5;13;6;0.92;Clear;Clear conditions throughout the day.
20.03.2023;7.4;-5.8;0.5;6.3;-5.8;0.3;-7.7;59.5;0;0;;0;23.1;6.5;191.8;1019.4;62;13.1;125.2;10.8;5;0.95;Partially cloudy;Partly cloudy throughout the day.
21.03.2023;8.5;-0.5;3.5;6.8;-0.5;2.6;-3.3;62.4;0.2;8.33;rain;0;22;10.4;221;1011;85.2;16.8;115;9.9;4;0;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.
22.03.2023;6.5;2.1;4;4.5;0.2;2.3;-0.9;72.3;0;0;rain;0;19.4;9.4;262;1014.1;71.7;6.1;78.4;6.9;3;0.02;Partially cloudy;Partly cloudy throughout the day.
23.03.2023;11;1.7;6.1;11;-0.5;4.5;-0.2;65.7;0;0;;0;15.9;14.8;207.6;1011.8;53.1;19.7;152.7;13.1;5;0.05;Partially cloudy;Becoming cloudy in the afternoon.
24.03.2023;8.6;4.8;6.6;7;3.4;4.7;3.6;81.3;3.2;33.33;rain;0;10.5;11.9;226.4;1004;80.9;16.6;45.3;4.1;4;0.09;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.
25.03.2023;9.7;3.7;6.6;8.5;1.6;5.1;5;89.8;1.4;12.5;rain;0;5.5;9.7;204.6;1002.4;94.9;14.4;29.3;2.6;2;0.12;Rain, Overcast;Cloudy skies throughout the day with rain in the morning and afternoon.
26.03.2023;8;3.5;5.8;6.5;3.5;5.1;4.9;94.5;8.8;33.33;rain;0;2.6;9;183.6;1000;99.7;2.9;12;0.9;1;0.15;Rain, Overcast;Cloudy skies throughout the day with rain.
27.03.2023;8.9;2.4;5.5;7.5;1;4.1;3;84.3;0.8;12.5;rain;0;1.9;11.2;251.3;1000.2;88.4;10.1;73.5;6.5;5;0.18;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
28.03.2023;10.2;1.2;5.3;10.2;1.2;4.5;1;76.3;0;0;;0;3.6;12.2;127.2;1009;57.1;18.9;144.4;12.4;5;0.21;Partially cloudy;Partly cloudy throughout the day.
